event_path,number_of_frames,exposure,burial,field_joint,anode,free_span,label
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927091433704__20120927091436594@DVR-1_Ch2__1267851,60,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927164204828__20120927164205609@DVR-1_Ch2__1461777,143,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007081606000__20121007081607843@DVR-1_Ch2__1394852,137,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_fj/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__1402470,115,1,0,1,0,0,exp_fj
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__1370099,85,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007024740828__20121007024741609@DVR-1_Ch2__974181,196,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927110429188__20120927110429578@DVR-1_Ch2__708743,114,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927110429188__20120927110429578@DVR-1_Ch2__1259616,93,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927110429188__20120927110429578@DVR-1_Ch2__1423234,87,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923215129593__20120923215130500@DVR-1_Ch2__85933,76,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007034742078__20121007034742859@DVR-1_Ch2__612259,80,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927200512782__20120927200513157@DVR-1_Ch2__382825,108,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923183410234__20120923183410859@DVR-1_Ch2__1708604,135,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923235119593__20120923235120546@DVR-1_Ch2__1205509,104,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927120431813__20120927120432891@DVR-1_Ch2__350151,89,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927222429453__20120927222429891@DVR-1_Ch2__1380111,106,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007084607641__20121007084609484@DVR-1_Ch2__681574,131,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927171205859__20120927171206656@DVR-1_Ch2__687518,174,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923190412047__20120923190412953@DVR-1_Ch2__1617440,286,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927102428547__20120927102428922@DVR-1_Ch2__889077,99,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__101082,141,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007061601500__20121007061602312@DVR-1_Ch2__1755171,125,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927171205859__20120927171206656@DVR-1_Ch2__1714677,86,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923200437187__20120923200437828@DVR-1_Ch2__262195,110,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007004735281__20121007004736125@DVR-1_Ch2__797773,83,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007061601500__20121007061602312@DVR-1_Ch2__994666,180,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007014738062__20121007014738859@DVR-1_Ch2__598241,112,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__1540905,79,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927171205859__20120927171206656@DVR-1_Ch2__28401,104,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923210008094__20120923210008750@DVR-1_Ch2__208584,101,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__1143797,125,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__1463245,62,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__79952,207,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923232118984__20120923232119391@DVR-1_Ch2__1502654,61,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__474080,71,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927164204828__20120927164205609@DVR-1_Ch2__403518,77,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007021739687__20121007021740469@DVR-1_Ch2__1607835,100,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__566198,79,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927164204828__20120927164205609@DVR-1_Ch2__997648,156,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927200512782__20120927200513157@DVR-1_Ch2__673487,183,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__1189240,58,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927171205859__20120927171206656@DVR-1_Ch2__969437,89,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927164204828__20120927164205609@DVR-1_Ch2__1521668,134,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007014738062__20121007014738859@DVR-1_Ch2__1581077,64,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007041743672__20121007041744453@DVR-1_Ch2__680476,104,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__1042758,73,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923235119593__20120923235120546@DVR-1_Ch2__571544,102,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923232118984__20120923232119391@DVR-1_Ch2__1283535,97,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923215129593__20120923215130500@DVR-1_Ch2__1567660,107,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927164204828__20120927164205609@DVR-1_Ch2__1341427,103,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120924003102032__20120924003102719@DVR-1_Ch2__113395,129,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007064602625__20121007064604437@DVR-1_Ch2__555632,104,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927102428547__20120927102428922@DVR-1_Ch2__1417469,91,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__882681,75,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927110429188__20120927110429578@DVR-1_Ch2__1089057,74,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923235119593__20120923235120546@DVR-1_Ch2__1419416,65,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927174207078__20120927174207859@DVR-1_Ch2__176704,103,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927222429453__20120927222429891@DVR-1_Ch2__330409,94,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007011736922__20121007011737719@DVR-1_Ch2__1243432,63,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927164204828__20120927164205609@DVR-1_Ch2__559330,78,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923235119593__20120923235120546@DVR-1_Ch2__130583,94,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923190412047__20120923190412953@DVR-1_Ch2__780288,145,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__292376,113,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927210515063__20120927210515860@DVR-1_Ch2__94102,193,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923232118984__20120923232119391@DVR-1_Ch2__1716182,99,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923215129593__20120923215130500@DVR-1_Ch2__264390,83,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007041743672__20121007041744453@DVR-1_Ch2__471015,93,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__344051,95,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927164204828__20120927164205609@DVR-1_Ch2__775328,95,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927210515063__20120927210515860@DVR-1_Ch2__1009113,74,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007024740828__20121007024741609@DVR-1_Ch2__142054,60,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007031741969__20121007031742766@DVR-1_Ch2__1757120,66,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007084607641__20121007084609484@DVR-1_Ch2__1584203,76,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923210008094__20120923210008750@DVR-1_Ch2__427272,93,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927212526125__20120927212526531@DVR-1_Ch2__513681,152,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923215129593__20120923215130500@DVR-1_Ch2__442610,80,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927212526125__20120927212526531@DVR-1_Ch2__746380,130,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923203845031__20120923203845703@DVR-1_Ch2__479805,164,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__1710255,110,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927120431813__20120927120432891@DVR-1_Ch2__200279,77,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007031741969__20121007031742766@DVR-1_Ch2__703888,110,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120924003102032__20120924003102719@DVR-1_Ch2__305792,56,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927203514000__20120927203514796@DVR-1_Ch2__404605,127,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007031741969__20121007031742766@DVR-1_Ch2__490139,99,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__1694062,106,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923200437187__20120923200437828@DVR-1_Ch2__795216,78,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__816082,97,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923232118984__20120923232119391@DVR-1_Ch2__1071360,105,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923222130797__20120923222131688@DVR-1_Ch2__985306,104,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923215129593__20120923215130500@DVR-1_Ch2__1372662,86,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007021739687__20121007021740469@DVR-1_Ch2__504959,66,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923235119593__20120923235120546@DVR-1_Ch2__353699,74,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927091433704__20120927091436594@DVR-1_Ch2__1549387,114,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007061601500__20121007061602312@DVR-1_Ch2__1549089,111,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927212526125__20120927212526531@DVR-1_Ch2__1189710,112,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923200437187__20120923200437828@DVR-1_Ch2__1014516,147,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__755065,82,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007034742078__20121007034742859@DVR-1_Ch2__1618671,84,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007061601500__20121007061602312@DVR-1_Ch2__1222010,81,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927161203109__20120927161203484@DVR-1_Ch2__716488,65,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927222429453__20120927222429891@DVR-1_Ch2__508703,104,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927091433704__20120927091436594@DVR-1_Ch2__1748437,120,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927171205859__20120927171206656@DVR-1_Ch2__1206478,125,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007014738062__20121007014738859@DVR-1_Ch2__1750035,117,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927174207078__20120927174207859@DVR-1_Ch2__646124,54,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927164204828__20120927164205609@DVR-1_Ch2__234819,78,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927102428547__20120927102428922@DVR-1_Ch2__1247863,101,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927203514000__20120927203514796@DVR-1_Ch2__1223291,124,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927200512782__20120927200513157@DVR-1_Ch2__944127,181,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923200437187__20120923200437828@DVR-1_Ch2__1220514,146,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP155.800-186.495_D__DATA_20120927113430656__20120927113431734@DVR-1_Ch2__140102,98,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007011736922__20121007011737719@DVR-1_Ch2__847222,90,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp_and/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007024740828__20121007024741609@DVR-1_Ch2__1407976,88,1,0,0,1,0,exp_and
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007024740828__20121007024741609@DVR-1_Ch2__1579055,400,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923235119593__20120923235120546@DVR-1_Ch2__304032,400,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007011736922__20121007011737719@DVR-1_Ch2__1174511,400,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007034742078__20121007034742859@DVR-1_Ch2__1156309,400,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923210008094__20120923210008750@DVR-1_Ch2__193824,398,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923160026985__20120923160027532@DVR-1_Ch2__498142,400,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923132307000__20120923132307453@DVR-1_Ch2__353782,400,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120924010104016__20120924010104937@DVR-1_Ch2__42996,400,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__1343043,138,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007084607641__20121007084609484@DVR-1_Ch2__1407860,400,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923130505000__20120923130505812@DVR-1_Ch2__305984,400,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007064602625__20121007064604437@DVR-1_Ch2__1140359,400,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007011736922__20121007011737719@DVR-1_Ch2__762588,400,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923173029828__20120923173031391@DVR-1_Ch2__14378,400,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007011736922__20121007011737719@DVR-1_Ch2__1599797,157,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP145.020-155.882_A__DATA_20121007061601500__20121007061602312@DVR-1_Ch2__1652408,400,1,0,0,0,0,exp
/media/scratch/astamoulakatos/centre_Ch2/exp/Survey-2-2012__Project 1__IC2__KP130.417-145.077_A__DATA_20120923212128015__20120923212128422@DVR-1_Ch2__802865,400,1,0,0,0,0,exp
